,COMPOUND_ID,SOURCES,PCT_IHB_3D7,PCT_INHB_DD2,PCT_INHIB_3D7_PFLDH,pXC50_3D7,SMILES
12957,541465,"TCMDC-137911, 641465 (CHEMBL)",98.0,89.0,8.0,6.64769,c1ccc2c(c1)c(c3cc(ccc3c2Cl)Cl)C=NNC(=N)N.Cl
12958,538301,"TCMDC-133835, 638301 (CHEMBL)",95.0,4.0,0.0,6.10867,c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4cccc(c4)CN5CCCCC5CO.C(=O)(C(F)(F)F)O
12959,538303,"TCMDC-134462, 638303 (CHEMBL)",99.0,84.0,0.0,6.17241,CC(C)c1ccc(cc1)CN2CCCCC(C2)NC(=O)c3cc(cs3)c4ccccc4F.C(=O)(C(F)(F)F)O
12960,538383,"TCMDC-139263, 638383 (CHEMBL)",100.0,86.0,2.0,6.47376,c1ccc(cc1)COC2CC3(C4C(C(N3C2)c5ccc(c(c5)Cl)Cl)C(=O)N(C4=O)c6ccc(cc6)Br)C(=O)O
12961,538417,"TCMDC-125619, 638417 (CHEMBL), COMMERCIAL",100.0,97.0,6.0,6.66232,CCC(C)OC(=O)C1=C(NC2=C(C1c3ccc(cc3)O)C(=O)CC(C2)c4ccc(c(c4)OC)OC)C
12962,538739,"TCMDC-137554, 638739 (CHEMBL)",87.0,8.0,0.0,5.9929,c1ccc(cc1)CNc2c3ccccc3nc(n2)NCCN4CCCCC4
12963,538775,"TCMDC-137844, 638775 (CHEMBL)",87.0,86.0,3.0,6.04175,C/C=C/COc1ccc2ccccc2c1CNCCCCCCCCNCc3c4ccccc4ccc3OC/C=C/C.CS(=O)(=O)O.O
12964,538777,"TCMDC-132809, 638777 (CHEMBL)",100.0,85.0,0.0,6.35504,Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4ccc(cc4)CNCc5ccc(cc5)CN.C(=O)(C(F)(F)F)O
12965,538187,"TCMDC-141214, 638187 (CHEMBL)",98.0,99.0,0.0,7.29188,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c3cc(nc4c3cc(cc4)OC)c5ccc(cc5)OC(F)(F)F)O.Cl
12966,538228,"TCMDC-139286, 638228 (CHEMBL)",100.0,5.0,0.0,5.89148,COc1ccc(cc1)COc2cc(nc3c2cccc3)NCCCN
12967,524831,"TCMDC-125829, 624831 (CHEMBL), COMMERCIAL",91.0,0.0,6.0,6.0555,CC(=O)c1c(c2ccccc2s1)O
12968,538267,"TCMDC-133819, 638267 (CHEMBL)",88.0,89.0,0.0,6.05737,CC1CN(CC(O1)C)Cc2ccc(cc2)c3ccc(s3)c4[nH]c5ccc(cc5n4)F.C(=O)(C(F)(F)F)O
12969,538304,"TCMDC-141725, 638304 (CHEMBL)",100.0,100.0,0.0,6.25565,COc1cc(cc(c1OC)OC)NC(=O)c2c(cn(n2)CCCN3CCC(CC3)N4CCCC4)c5ccc(c(c5)Cl)Cl
12970,538308,"TCMDC-138173, 638308 (CHEMBL)",87.0,70.0,0.0,6.43514,CCCOc1ccccc1c2[nH]c(=O)c3c4c([nH]c3n2)CN(CC4)C
12971,538309,"TCMDC-134989, 638309 (CHEMBL)",100.0,89.0,0.0,6.23553,CC(C)(C)OC(=O)NCc1ccc(cc1)Nc2nnc(o2)c3cccc(c3)C(=O)NCCC(c4ccccc4)c5ccccc5
12972,538386,"TCMDC-135435, 638386 (CHEMBL)",99.0,100.0,0.0,6.62186,Cc1cc(on1)CNc2c3cc(c(cc3nc(n2)NCCc4ccccc4)OC)OC
12973,538387,"TCMDC-139816, 638387 (CHEMBL)",98.0,100.0,0.0,6.20439,CCCCCCCN1CC[C@H]([C@H](C1)CC)CCCc2ccnc3c2cc(cc3)OCC4CCCNC4.Cl
12974,538430,"TCMDC-138233, 638430 (CHEMBL)",99.0,69.0,0.0,6.13916,CCC[C@@H]1CCN[C@@H](C1)[C@@H](c2ccnc3c2cc(cc3)OC)O.Cl
12975,538431,"TCMDC-138276, 638431 (CHEMBL)",98.0,78.0,0.0,6.37028,CCCC1CCNC(C1)C(c2ccnc3c2cc(cc3)OC)O.Cl
12976,538432,"TCMDC-139365, 638432 (CHEMBL)",92.0,39.0,3.0,6.06442,c1ccc2c(c1)c(=O)cc([nH]2)NCCCNC3CCc4c3cc(cc4)Cl
12977,538470,"TCMDC-123692, 638470 (CHEMBL), COMMERCIAL",95.0,49.0,1.0,6.08962,c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)NC(=O)c4cc(cnc4)Br
12978,538507,"TCMDC-133800, 638507 (CHEMBL)",97.0,98.0,5.0,6.1864,CNC(=O)c1ccccc1Nc2c(cnc(n2)Nc3ccc(cc3)CCN4CCN(CC4)C)Cl.Cl
12979,541909,"TCMDC-140962, 641909 (CHEMBL)",100.0,99.0,0.0,6.44372,CN1CCC(CC1)N2CCN(CC2)CCOc3cc(ccc3Br)NC(=O)/C=C/c4ccccc4Cl.C(=O)(C(=O)O)O
12980,538509,"TCMDC-137365, 638509 (CHEMBL)",96.0,0.0,1.0,6.0065,COc1cc(cc(c1OC)OCCCN2C(=O)c3ccccc3C2=O)Cc4cnc(nc4N)N
12981,538513,"TCMDC-125542, 638513 (CHEMBL), COMMERCIAL",95.0,97.0,6.0,6.04265,c1ccnc(c1)c2csc(n2)Nc3nc4c(cccc4s3)F
12982,538553,"TCMDC-124360, 638553 (CHEMBL), COMMERCIAL",98.0,76.0,6.0,6.1045,c1cc(cnc1)c2cc(c3cc(ccc3n2)Cl)C(=O)Nc4ccon4
12983,538590,"TCMDC-124473, 638590 (CHEMBL), COMMERCIAL",100.0,37.0,0.0,6.46982,Cc1cccn2c1nc3c(c2=O)cc(c(=N)n3CCc4ccc(cc4)OC)C(=O)NCc5ccccc5
12984,538593,"TCMDC-138621, 638593 (CHEMBL)",100.0,9.0,0.0,6.19733,CN1CCN(CC1)CCCNCc2ccc(cc2)Nc3nccc(n3)Nc4ccc(cc4)Oc5ccccc5
12985,524845,"TCMDC-123730, 624845 (CHEMBL), COMMERCIAL",100.0,57.0,4.0,6.09353,c1ccc2c(c1)c(nc(n2)Nc3ccc(cc3)O)NCC4CCCO4.Cl
12986,539287,"TCMDC-136259, 639287 (CHEMBL)",100.0,16.0,0.0,6.17823,c1cc(c(cc1C2CC2C(=O)NCCCCCN3CCC(CC3)NC(=O)Nc4ccc(c(c4)C(F)(F)F)F)Cl)Cl
12987,539322,"TCMDC-140453, 639322 (CHEMBL)",95.0,14.0,5.0,6.09622,CC(C)(C)c1ccc2c(c1)nc([nH]2)c3ccc(cc3)C(=O)NCCCc4ccccc4
12988,539405,"TCMDC-132220, 639405 (CHEMBL)",98.0,26.0,7.0,6.03712,CN1CCC(CC1)NCc2cccc(c2)c3ccc(c(c3)F)S(=O)(=O)NCCc4ccccn4.C(=O)(C(F)(F)F)O
12989,539409,"TCMDC-131874, 639409 (CHEMBL)",94.0,42.0,2.0,6.4587,CC(C)C[C@@H](C(=O)Nc1ccc(cc1)C(c2ccc(cc2)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=O)OC)NC(=O)OC(C)(C)C
12990,538805,"TCMDC-131825, 638805 (CHEMBL)",100.0,100.0,0.0,6.50648,CCC1=C(CC2c3cc(c(cc3CCN2C1)OC)OC)CC4c5cc(c(cc5CCN4)OC)OC
12991,538892,"TCMDC-139406, 638892 (CHEMBL)",100.0,2.0,0.0,6.15819,c1ccc2c(c1)c3cc(ccc3o2)S(=O)(=O)Nc4ccc5c(c4)c(ccn5)N6CCNCC6.Cl
12992,538967,"TCMDC-139167, 638967 (CHEMBL)",86.0,0.0,0.0,5.99236,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCCCCNC(=O)Nc4cccc(c4)Cl
12993,538972,"TCMDC-134687, 638972 (CHEMBL)",93.0,14.0,0.0,6.03977,COc1c(ccc2c1CCCC2)C3CCN(CC3)CCCCNC(=O)c4ccc(cn4)c5ccc(cc5)Cl
12994,174489,"TCMDC-137156, 274489 (CHEMBL)",98.0,97.0,4.0,6.79364,Cn1c2c(cc(c1=O)c3c(cccc3Cl)Cl)cnc(n2)Nc4ccc(cc4)N5CCOCC5
12995,524849,"TCMDC-142016, 624849 (CHEMBL)",95.0,27.0,0.0,6.12924,c1ccc2c(c1)c(ccn2)NN=Cc3ccncc3
12996,539088,"TCMDC-135727, 639088 (CHEMBL)",94.0,5.0,0.0,6.14125,c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCC(CC2)NC(=O)Nc3cc(cc(c3)Cl)Cl)Cl)Cl
12997,539092,"TCMDC-133152, 639092 (CHEMBL)",100.0,64.0,0.0,6.85763,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4cccc(c4)NC(=O)Nc5ccccc5
12998,539133,"TCMDC-125334, 639133 (CHEMBL), COMMERCIAL",96.0,96.0,0.0,6.28609,CCCN(Cc1nnc(o1)c2ccco2)C(=O)C3CCCN(C3)C(=O)c4ccc(cc4)Cl
12999,539212,"TCMDC-123537, 639212 (CHEMBL), COMMERCIAL",95.0,49.0,2.0,6.07193,c1ccc(cc1)CCC(=O)NC(c2ccc(cc2)Cl)c3ccc4cccnc4c3O
13000,539334,"TCMDC-135998, 639334 (CHEMBL)",89.0,13.0,6.0,5.99314,c1ccc(cc1)COc2cc3c(cc2S(=O)(=O)c4ccc(cc4)OCc5ccc(cc5)Cl)CCN(CC3)C6CCC6.Cl
13001,539337,"TCMDC-136407, 639337 (CHEMBL)",92.0,17.0,3.0,6.22467,Cc1cccc(c1)CN2CCCN(CC2)Cc3ccc(cc3)C(=O)Nc4ccc(cc4)Cl.C(=O)(C(F)(F)F)O
13002,539371,"TCMDC-124846, 639371 (CHEMBL), COMMERCIAL",91.0,52.0,0.0,5.93642,Cc1c(cc(s1)C(=O)NC)S(=O)(=O)N2CCN(CC2)c3ccccn3
13003,539373,"TCMDC-125360, 639373 (CHEMBL), COMMERCIAL",92.0,87.0,4.0,6.25279,Cc1c(sc(n1)c2c(cnc(n2)NCc3ccccn3)c4ccsc4)C
13004,539378,"TCMDC-133936, 639378 (CHEMBL)",100.0,100.0,4.0,6.83943,c1cc(cc(c1)c2ccc(cc2)c3[nH]c4ccc(cc4n3)F)CN5CCN(CC5)CCN6CCOCC6.C(=O)(C(F)(F)F)O
13005,538821,"TCMDC-124379, 638821 (CHEMBL), COMMERCIAL",92.0,85.0,4.0,6.24351,c1ccc2c(c1)nc(s2)NC(c3ccc(cc3)OC(F)F)c4ccc5cccnc5c4O
13006,538901,"TCMDC-141441, 638901 (CHEMBL)",99.0,9.0,0.0,6.11199,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](c3cc(nc4c3cc(cc4)OC)N5CCC(CC5)C(=O)N)O
13007,538934,"TCMDC-131828, 638934 (CHEMBL)",93.0,89.0,0.0,6.22885,c1cc(ccc1NC(=N)NCCCCCCCCNC(=N)Nc2ccc(cc2)Cl)Cl
13008,538939,"TCMDC-136165, 638939 (CHEMBL)",94.0,61.0,5.0,6.07648,Cn1cc(cn1)CN2CCC(CC2)OC(c3ccccc3)c4ccc(cc4)Cl
13009,541565,"TCMDC-140754, 641565 (CHEMBL)",100.0,27.0,0.0,6.24725,c1ccc2c(c1)[nH]c(n2)NCCCNC(=O)c3cccc(c3)OC(F)(F)F
13010,542015,"TCMDC-124378, 642015 (CHEMBL), COMMERCIAL",99.0,25.0,0.0,6.27195,c1ccc(cc1)CCn2c(=N)c(cc3c2nc4ccccn4c3=O)C(=O)NCc5ccccc5
13011,538975,"TCMDC-124895, 638975 (CHEMBL), COMMERCIAL",96.0,68.0,0.0,6.04278,Cc1ccc(c(c1)C)NC(=O)Nc2nc(c(s2)C(=O)C)C
13012,539021,"TCMDC-125151, 639021 (CHEMBL), COMMERCIAL",97.0,64.0,2.0,6.00618,CN1C(C(c2cc(c(cc2C1=O)OC)OC)C(=O)Nc3cc(c(c(c3)OC)OC)OC)c4ccc(cc4)SC
13013,539101,"TCMDC-135070, 639101 (CHEMBL)",91.0,94.0,1.0,6.29206,c1cc(oc1)C(=O)Nc2ccc3c(c2)CCN3C4CCN(C4)Cc5ccc(cc5F)C(F)(F)F
13014,539139,"TCMDC-133839, 639139 (CHEMBL)",99.0,96.0,0.0,6.28551,c1cc(cc(c1)c2ccc(cc2)c3[nH]c4ccc(cc4n3)C(F)(F)F)CN5CCCC(C5)N.C(=O)(C(F)(F)F)O
13015,539694,"TCMDC-140146, 639694 (CHEMBL)",100.0,79.0,0.0,6.31438,Cc1cccc2c1[nH]c(n2)C3CCN(CC3)CC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
13016,539695,"TCMDC-132030, 639695 (CHEMBL)",100.0,99.0,2.0,6.85318,c1ccc(cc1)c2ccc3c(c2)c(c4ccccc4n3)N
13017,539698,"TCMDC-138232, 639698 (CHEMBL)",100.0,86.0,8.0,6.80826,CC(C)c1ccc(cc1)N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4cc(cc(c4)Cl)Cl
13018,539736,"TCMDC-140888, 639736 (CHEMBL)",98.0,21.0,0.0,6.11748,c1cc(c(cc1c2cc(ccc2O)C(=O)N3CCCC(C3)C(=O)NC4CCCCCC4)Cl)Cl
13019,539739,"TCMDC-133676, 639739 (CHEMBL)",100.0,20.0,1.0,6.13619,c1cc(ccc1C(=O)Nc2ccc(cc2)C(F)(F)F)S(=O)(=O)NC3CCN(CC3)CC4CCCCC4.C(=O)(C(F)(F)F)O
13020,542828,"TCMDC-137218, 642828 (CHEMBL)",100.0,99.0,1.0,6.72121,CCCCCCNC(=N)c1ccc2c(c1)nc([nH]2)c3ccc(cc3)O.Cl
13021,541276,"TCMDC-141900, 641276 (CHEMBL)",92.0,87.0,3.0,6.06299,c1ccc(cc1)C2CCN(CC2)CCCC(c3ccc(c(c3)Cl)Cl)NC(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F
13022,539893,"TCMDC-125152, 639893 (CHEMBL), COMMERCIAL",95.0,89.0,0.0,6.5202,Cc1c(nc(s1)NC(=O)CS(=O)(=O)c2ccc(cc2)OC)c3ccc(cc3)OC
13023,539896,"TCMDC-135306, 639896 (CHEMBL)",100.0,100.0,2.0,6.54975,COc1cc2c(cc1OC)nc(nc2NCCc3ccccc3)NCCc4ccccc4
13024,539935,"TCMDC-139047, 639935 (CHEMBL)",100.0,0.0,0.0,6.13972,c1ccc(cc1)c2ccc(cc2)CNCCCN3CCC(CC3)c4c[nH]c5c4cc(cc5)O
13025,539976,"TCMDC-133037, 639976 (CHEMBL)",100.0,76.0,0.0,6.64064,C=CCOC(=O)N1CCC(C1)CNCc2ccc(cc2)c3ccc(s3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O
13026,539977,"TCMDC-142316, 639977 (CHEMBL)",91.0,64.0,0.0,5.93384,Cc1cc(cnc1CCCCNc2cc(=O)c3ccccc3[nH]2)Br.Cl
13027,540016,"TCMDC-133145, 640016 (CHEMBL)",94.0,36.0,1.0,5.99425,c1cc-2c(c(c1)Cl)SCc3c2sc(c3)C(=O)N4CCN(CC4)c5ccncc5
13028,543120,"TCMDC-138826, 643120 (CHEMBL)",96.0,97.0,2.0,6.95012,Cc1c(c(=O)c(c([nH]1)C)Br)c2ccc(cc2)Oc3ccc(cc3)OC(F)(F)F
13029,524861,"TCMDC-136756, 624861 (CHEMBL)",99.0,100.0,4.0,6.02418,c1cc(cc(c1)S(=O)(=O)N)c2ccc3c(c2)ncnc3O
13030,539192,"TCMDC-141753, 639192 (CHEMBL)",100.0,19.0,2.0,5.99802,c1cc(ccc1c2ccc(cc2)Cl)S(=O)(=O)Nc3cc4c(cc3OCCCN5CCCCC5)CCNCC4.Cl
13031,539193,"TCMDC-124998, 639193 (CHEMBL), COMMERCIAL",100.0,92.0,0.0,6.11681,C[C@@H](C(=O)Nc1cccc(c1)OC)n2c(=O)c3ccccc3[nH]c2=O
13032,539232,"TCMDC-135178, 639232 (CHEMBL)",100.0,98.0,0.0,6.36756,CCn1c2ccncc2nc1c3c(ncc(n3)c4ccc5c(c4)OCO5)N
13033,539238,"TCMDC-142008, 639238 (CHEMBL)",100.0,67.0,3.0,6.0631,CCC1CN2CCc3c4ccccc4[nH]c3[C@@H]2C[C@@H]1CC5c6cc(c(cc6CCN5)OC)OC.Cl
13034,539272,"TCMDC-133633, 639272 (CHEMBL)",94.0,52.0,0.0,6.02947,CC(c1ccc(cc1)Cl)C(=O)NC2CCN(CC2)c3ccnc(n3)Nc4ccc(cc4)OC
13035,539312,"TCMDC-141146, 639312 (CHEMBL)",99.0,21.0,0.0,6.12266,c1ccc2c(c1)c(=O)cc([nH]2)NCCCNCc3c4c(cs3)c(cc(n4)C(F)(F)F)Cl.Cl
13036,539314,"TCMDC-138316, 639314 (CHEMBL)",100.0,77.0,0.0,6.11573,Cc1cc(c(cc1OCCN(C)C)C)C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl
13037,539397,"TCMDC-139342, 639397 (CHEMBL)",100.0,95.0,0.0,6.42981,CN1CCN(CC1)c2ccnc3c2cc(cc3)NC(=O)Nc4ccccc4Br.Cl
13038,539511,"TCMDC-137616, 639511 (CHEMBL)",96.0,97.0,4.0,6.78451,CCCCNC(=N)Nc1ccc(cc1)OCCCOc2ccc(cc2)NC(=N)NCCCC
13039,539512,"TCMDC-125057, 639512 (CHEMBL), COMMERCIAL",92.0,53.0,2.0,6.01318,Cc1cc(c(n1Cc2ccc(cc2)F)C)C(=O)CN3C(=O)C4(CCCc5c4cccc5)NC3=O
13040,541161,"TCMDC-132697, 641161 (CHEMBL)",89.0,9.0,4.0,6.06911,Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)CN5CCC(CC5)C(=O)N.C(=O)(C(F)(F)F)O
13041,539673,"TCMDC-134174, 639673 (CHEMBL)",90.0,4.0,0.0,6.04911,CC(=O)c1ccc(s1)c2ccc(cc2)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCC(=O)N)CCCC5
13042,542084,"TCMDC-136007, 642084 (CHEMBL)",100.0,97.0,4.0,6.10277,CC(C)(C)N1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)Cn4c5ccccc5c(=O)cc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
13043,539751,"TCMDC-125331, 639751 (CHEMBL), COMMERCIAL",95.0,96.0,0.0,6.64442,c1ccc(c(c1)c2nnc(o2)CN(C3CC3)C(=O)C4CCCN(C4)C(=O)c5ccc(cc5)Cl)Cl
13044,539791,"TCMDC-139790, 639791 (CHEMBL)",100.0,88.0,0.0,6.24379,CC(Cc1ccc(cc1)C(=O)Nc2ccc(cc2)CC(C)NCCc3cccc(c3)Cl)NCCc4ccc(cc4)C(F)(F)F
13045,539835,"TCMDC-135155, 639835 (CHEMBL)",99.0,58.0,2.0,6.06448,c1cc2c(cc1NC(=O)c3ccc(cn3)N4CCN(CC4)c5ccncc5)CCC2.C(=O)(C(F)(F)F)O
13046,539837,"TCMDC-124743, 639837 (CHEMBL), COMMERCIAL",90.0,86.0,0.0,6.11771,c1ccc(cc1)c2nc3cccnc3n2C4CCN(CC4)C(=O)Nc5ccc(cc5)Br
13047,541275,"TCMDC-141344, 641275 (CHEMBL)",97.0,38.0,0.0,6.15996,c1ccc(c(c1)CCNCC2CCN(CC2)CC3CCCCC3)Cl.C(=O)(C(F)(F)F)O
13048,539877,"TCMDC-132528, 639877 (CHEMBL)",100.0,49.0,0.0,6.17277,CN1CCCN(CC1)Cc2cc(ccc2OC)c3ccc(cc3)NC(=O)c4cccc(c4)F.C(=O)(C(F)(F)F)O
13049,539912,"TCMDC-139201, 639912 (CHEMBL)",99.0,11.0,0.0,6.00289,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCCCCNC(=O)Nc4cccc(c4)I
13050,539917,"TCMDC-141036, 639917 (CHEMBL)",96.0,57.0,0.0,6.21186,COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NC(=O)c4ccc(c(c4)Cl)Cl)O
13051,539921,"TCMDC-142087, 639921 (CHEMBL)",100.0,99.0,0.0,6.75231,Cc1cc(c2cc(ccc2n1)OC)NN=Cc3ccccc3N(=O)=O
13052,541411,"TCMDC-140131, 641411 (CHEMBL)",99.0,96.0,4.0,6.10523,c1ccc(c(c1)N=C(Nc2ccc(cc2O)C#N)N(C3CCCCC3)C4CCCCC4)Br
13053,539602,"TCMDC-136295, 639602 (CHEMBL)",95.0,15.0,6.0,5.98372,Cc1c2cc(c(cc2[nH]n1)F)c3cc(cnc3c4ccoc4)OC[C@H](Cc5ccccc5)N.C(=O)(C(F)(F)F)O
13054,539642,"TCMDC-133767, 639642 (CHEMBL)",100.0,94.0,0.0,6.3902,CC(CN(C)C)Oc1ccc2c(c1C#N)[nH]c(n2)c3cccc(c3)OCc4ccccc4
13055,539687,"TCMDC-136985, 639687 (CHEMBL)",100.0,98.0,0.0,6.37627,CN1CCN(CC1)CC(=O)Nc2ccc(cc2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F
13056,539722,"TCMDC-139184, 639722 (CHEMBL)",98.0,96.0,4.0,6.13504,CO/C(=C\C=C\c1cc2cc(c(cc2[nH]1)Cl)Cl)/C(=O)NCCCN3CCN(CC3)c4ccncc4
13057,541236,"TCMDC-140560, 641236 (CHEMBL)",98.0,96.0,2.0,6.05247,CN1CCN(CC1)CCCN(Cc2ccc(cc2)c3ccc(cc3)CNC4CCCC4)C(=O)CCC5CCCC5.C(=O)(C(F)(F)F)O
13058,539765,"TCMDC-133549, 639765 (CHEMBL)",93.0,75.0,0.0,6.08533,CC(=O)Nc1cccc(c1)CNCc2ccc(cc2)c3cnc(nc3)N4CCCC(C4)(C)C.C(=O)O
13059,539500,"TCMDC-134571, 639500 (CHEMBL)",94.0,63.0,4.0,6.06933,CCOc1cc(cc(c1)N2CCCC2=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNCc4cc(cc(c4)OC)OC)O.Cl
13060,539546,"TCMDC-138548, 639546 (CHEMBL)",100.0,99.0,2.0,6.04994,CCc1ccc(c(c1)O)C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4ccc(cc4)Cl
13061,539579,"TCMDC-133721, 639579 (CHEMBL)",100.0,61.0,0.0,6.05187,CN(C)Cc1cccc(c1)c2cc(c(nc2)N)c3[nH]c4ccc(cc4n3)S(=O)(=O)C.C(=O)(C(F)(F)F)O
13062,539743,"TCMDC-135852, 639743 (CHEMBL)",100.0,98.0,0.0,6.22656,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2[nH]c3cc(ccc3n2)c4cc(=O)[nH]c(n4)Nc5ccccc5Cl
13063,539745,"TCMDC-125485, 639745 (CHEMBL), COMMERCIAL",93.0,75.0,1.0,6.0508,Cc1ccc(cc1)Cc2cc(c(nc2)CN3CCCCC3)O.Cl
13064,540738,"TCMDC-125534, 640738 (CHEMBL), COMMERCIAL",99.0,0.0,3.0,6.08662,COc1ccc(cc1OCc2ccccc2)C(=O)O
13065,541274,"TCMDC-135112, 641274 (CHEMBL)",85.0,53.0,0.0,5.93257,c1cc(c(nc1)N2CCCC2)CNc3nccc(n3)NCc4ccc(cc4Cl)Cl
13066,539864,"TCMDC-139787, 639864 (CHEMBL)",97.0,59.0,1.0,6.29043,COC(=O)c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
13067,539865,"TCMDC-134134, 639865 (CHEMBL)",93.0,5.0,0.0,6.05445,c1ccc(c(c1)c2cccc(c2)C(F)(F)F)OCCCNc3nc(nc(n3)N4CCNCC4)NCCc5ccc(cc5)O.C(=O)(C(F)(F)F)O
13068,539868,"TCMDC-142244, 639868 (CHEMBL)",94.0,0.0,2.0,6.0947,CNCCc1c2ccccc2ccc1O.Br
13069,539907,"TCMDC-132599, 639907 (CHEMBL)",100.0,3.0,0.0,5.96486,Cc1ccc(o1)c2ccc(cc2Oc3cnc(nc3N)N)Cl
13070,541668,"TCMDC-138556, 641668 (CHEMBL)",85.0,81.0,1.0,6.01188,CC(C)NC(=O)c1cc2c(nc1)n(c(n2)Nc3cccc(c3)C(F)(F)F)Cc4ccc(c(c4)Cl)OC
13071,540079,"TCMDC-138778, 640079 (CHEMBL)",95.0,15.0,0.0,5.97618,Cn1cc(c2c1cccc2)C3CCN(CC3)CCCCNC(=O)c4c(nc(s4)c5ccc(cc5)C(F)(F)F)CO
13072,540121,"TCMDC-134001, 640121 (CHEMBL)",100.0,28.0,0.0,6.11625,CCCc1cc(nc(n1)Nc2cccc(c2)OC)NC3CCN(CC3)C
13180,525141,"TCMDC-133361, 625141 (CHEMBL)",100.0,93.0,0.0,6.38958,COc1cccc(c1)c2ccc3ccnc(c3c2)N.C(=O)(C(F)(F)F)O
13181,525176,"TCMDC-135073, 625176 (CHEMBL)",91.0,92.0,0.0,6.05746,Cn1c2ccccc2cc1CN3CCC(C3)N4CCc5c4ccc(c5)NC(=O)c6ccco6
13182,525181,"TCMDC-140320, 625181 (CHEMBL)",100.0,69.0,0.0,6.2954,COC(=O)CN(C1CCC(CC1)CN2CCC(CC2)c3c[nH]c4c3cccc4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
13183,525221,"TCMDC-137662, 625221 (CHEMBL)",100.0,49.0,1.0,6.2154,c1cc2cccc3c2c(c1)C=CC3=NNC(=N)N.Cl
13184,525259,"TCMDC-136424, 625259 (CHEMBL)",92.0,56.0,0.0,6.17958,CCCCCCN1CCCN(CC1)Cc2ccc(cc2)C(=O)Nc3ccc(cc3)CCC.C(=O)(C(F)(F)F)O
13185,525261,"TCMDC-137226, 625261 (CHEMBL)",96.0,2.0,3.0,6.25482,CNC(=O)C(c1ccccc1)NC(=O)c2ccccc2C(=O)OC
13186,525262,"TCMDC-131637, 625262 (CHEMBL)",98.0,1.0,0.0,6.14257,CC1(CCCN(C1CN2CC=CC2)C(=O)Cc3ccc4c(c3)CCCC4)C.Cl
13187,525334,"TCMDC-133822, 625334 (CHEMBL)",100.0,100.0,0.0,7.06679,c1cc(cc(c1)c2ccc(cc2)c3[nH]c4ccc(cc4n3)F)CN5CCN(CC5)c6ccncc6.C(=O)(C(F)(F)F)O
13188,525374,"TCMDC-139759, 625374 (CHEMBL)",82.0,29.0,0.0,5.97694,c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)/C=C/c5cccs5
13189,525416,"TCMDC-134733, 625416 (CHEMBL)",100.0,92.0,2.0,5.99522,Cc1cc(nc(n1)Nc2ccccc2)N[C@@H](Cc3ccccc3)C(=O)Nc4ccc(cc4)OC.C(=O)(C(F)(F)F)O
13190,525417,"TCMDC-123883, 625417 (CHEMBL), COMMERCIAL",85.0,27.0,5.0,5.98162,Cc1ccccc1Nc2nc(cc(n2)Nc3ccccc3)C.Cl
13191,525453,"TCMDC-138143, 625453 (CHEMBL)",100.0,74.0,0.0,7.09118,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@@H](CCCCNS(=O)(=O)C)C(=O)Nc2nccs2)N(C=O)O
13192,525492,"TCMDC-134367, 625492 (CHEMBL)",92.0,10.0,0.0,5.97843,CN(C)c1ccc(cc1)c2ccc(s2)C(=O)NC3CCN(CC3)Cc4ccccc4.C(=O)(C(F)(F)F)O
13193,525539,"TCMDC-138456, 625539 (CHEMBL)",88.0,28.0,1.0,5.96646,CS(=O)(=O)CCNCc1nc(cs1)c2ccc3c(ccnc3c2)Nc4ccc(cc4F)Cl
